headword,pos,CEFR,CoreInventory 1,CoreInventory 2,Threshold
plant,VERB,B1,,,
plastic,NOUN,B1,,,
platform,NOUN,B1,"Things in the town, shops and shopping",,Travel
pleasantly,ADV,B1,,,
please,VERB,B1,,,
plenty,PRON,B1,,,
plug,NOUN,B1,,,
plus,conjunction,B1,,,
pocket money,NOUN,B1,,,Shopping
poet,NOUN,B1,Education,Work and jobs,Personal identification
poetry,NOUN,B1,Education,,"Free time, entertainment"
poison,NOUN,B1,,,Health and body care
poisonous,ADJ,B1,,,
pole,NOUN,B1,,,
policy,NOUN,B1,"News, lifestyles and current affairs",,
politely,ADV,B1,,,
politician,NOUN,B1,Work and jobs,"News, lifestyles and current affairs",Personal identification
politics,NOUN,B1,"News, lifestyles and current affairs",,Education
pollutant,NOUN,B1,"News, lifestyles and current affairs",,
pond,NOUN,B1,"Things in the town, shops and shopping",,"House and home, environment"
popcorn,NOUN,B1,,,
pork,NOUN,B1,Food and drink,,Food and drink
port,NOUN,B1,"Things in the town, shops and shopping",,Travel
positive,ADJ,B1,,,
positively,ADV,B1,,,
possess,VERB,B1,,,
possession,NOUN,B1,,,
possessive,ADJ,B1,,,
possibility,NOUN,B1,,,
postcard,NOUN,B1,Media,,Relations with other people
postman,NOUN,B1,Work and jobs,,Personal identification
pot,NOUN,B1,Objects and rooms,,Shopping
potential,NOUN,B1,,,
pottery,NOUN,B1,Objects and rooms,,Shopping
pound,NOUN,B1,,,
poverty,NOUN,B1,"News, lifestyles and current affairs",,
powder,NOUN,B1,Objects and rooms,,Shopping
practical,ADJ,B1,,,
praise,NOUN,B1,,,
prayer,NOUN,B1,,,Personal identification
precious,ADJ,B1,,,
preference,NOUN,B1,Personal information,,Personal identification
prefix,NOUN,B1,Education,,
pregnant,ADJ,B1,,,
prejudice,NOUN,B1,,,
preparation,NOUN,B1,,,
prepared,ADJ,B1,,,
preposition,NOUN,B1,,,
preschool,ADJ,B1,,,
prescription,NOUN,B1,,,
presence,NOUN,B1,,,
present,ADJ,B1,,,
presentation,NOUN,B1,,,
preservation,NOUN,B1,,,
preserve,VERB,B1,,,
president,NOUN,B1,Work and jobs,,Personal identification
press,NOUN,B1,,,
press,VERB,B1,,,
previous,ADJ,B1,,,
priest,NOUN,B1,Work and jobs,,Personal identification
primarily,ADV,B1,,,
primary school,NOUN,B1,Education,,Education
primitive,ADJ,B1,,,
principle,NOUN,B1,,,
print,NOUN,B1,Media,,
prison,NOUN,B1,"News, lifestyles and current affairs",,"House and home, environment"
prisoner,NOUN,B1,"News, lifestyles and current affairs",,Relations with other people
privacy,NOUN,B1,,,
prize,NOUN,B1,"News, lifestyles and current affairs",,
probability,NOUN,B1,,,
proceed,VERB,B1,,,
process,NOUN,B1,,,
proclaim,VERB,B1,,,
procrastination,NOUN,B1,,,
producer,NOUN,B1,Work and jobs,,Personal identification
productive,ADJ,B1,,,
profession,NOUN,B1,Work and jobs,,Personal identification
professor,NOUN,B1,Work and jobs,Education,Personal identification
program/programme,VERB,B1,,,
progress,NOUN,B1,,,
prohibition,NOUN,B1,"News, lifestyles and current affairs",,
prominent,ADJ,B1,,,
promise,VERB,B1,,,
promote,VERB,B1,,,
promotion,NOUN,B1,Work and jobs,,
pronoun,NOUN,B1,,,
proof,NOUN,B1,,,
properly,ADV,B1,,,
property,NOUN,B1,Personal information,,
proportion,NOUN,B1,,,
proposal,NOUN,B1,,,Relations with other people
propose,VERB,B1,,,
prosperity,NOUN,B1,,,
prosperous,ADJ,B1,,,
protect,VERB,B1,,,
protection,NOUN,B1,,,
protective,ADJ,B1,,,
protest,NOUN,B1,,,Relations with other people
proud,ADJ,B1,,,
prove,VERB,B1,,,
proverb,NOUN,B1,Education,,Language
provided,conjunction,B1,,,
psychological,ADJ,B1,,,
pub,NOUN,B1,"Things in the town, shops and shopping",,Food and drink
public,ADJ,B1,,,
public transport,NOUN,B1,Ways of travelling,,Travel
publicly,ADV,B1,,,
publisher,NOUN,B1,Work and jobs,"Things in the town, shops and shopping",Personal identification
pullover,NOUN,B1,,,
pump,NOUN,B1,,,
punish,VERB,B1,,,
punishment,NOUN,B1,,,Relations with other people
pupil,NOUN,B1,Education,,Education
puppy,NOUN,B1,,,
pure,ADJ,B1,,,
purify,VERB,B1,,,
purse,NOUN,B1,Shopping,,Shopping
push,NOUN,B1,,,
puzzle,NOUN,B1,,,"Free time, entertainment"
quake,NOUN,B1,,,
qualified,ADJ,B1,,,
qualify,VERB,B1,,,
quality,ADJ,B1,,,
quantity,NOUN,B1,,,
question mark,NOUN,B1,,,
questionnaire,NOUN,B1,,,
queue,NOUN,B1,,,
race,NOUN,B1,Hobbies and pastimes,,"Free time, entertainment"
race,VERB,B1,,,
racial,ADJ,B1,,,
radiation,NOUN,B1,"News, lifestyles and current affairs",,
rage,NOUN,B1,,,
rail,NOUN,B1,Ways of travelling,,Travel
railroad,NOUN,B1,Ways of travelling,,
railway,NOUN,B1,Ways of travelling,,Travel
rainfall,NOUN,B1,Media,,Weather
rainforest,NOUN,B1,Nationalities and countries,,"House and home, environment"
rank,NOUN,B1,,,
rap,VERB,B1,,,
rapid,ADJ,B1,,,
rapidly,ADV,B1,,,
rare,ADJ,B1,,,
rarely,ADV,B1,,,
raspberry,NOUN,B1,,,
ration,NOUN,B1,,,
rational,ADJ,B1,,,
razor,NOUN,B1,Objects and rooms,,
reach,NOUN,B1,,,
react,VERB,B1,,,
realistic,ADJ,B1,,,
reality,NOUN,B1,,,
rearrange,VERB,B1,,,
reasonable,ADJ,B1,,,
rebuild,VERB,B1,,,
recall,VERB,B1,,,
reception,NOUN,B1,,,
recite,VERB,B1,,,
reclaim,VERB,B1,,,
recognize/recognise,VERB,B1,,,
recommend,VERB,B1,,,
record,NOUN,B1,,,
recording,NOUN,B1,,,"Free time, entertainment"
recover,VERB,B1,,,
recovery,NOUN,B1,,,
recycled,ADJ,B1,,,
recycling,NOUN,B1,,,
reduce,VERB,B1,,,
reduction,NOUN,B1,,,
reef,NOUN,B1,,,
referee,NOUN,B1,Hobbies and pastimes,,
reflection,NOUN,B1,,,
refreshments,NOUN,B1,Food and drink,,Food and drink
refund,NOUN,B1,,,
refusal,NOUN,B1,,,
refuse,NOUN,B1,,,
refuse,VERB,B1,,,
regain,VERB,B1,,,
regard,VERB,B1,,,
regarding,SCONJ,B1,,,
region,NOUN,B1,Nationalities and countries,,"House and home, environment"
regional,ADJ,B1,,,
register,NOUN,B1,,,
register,VERB,B1,,,
registration,NOUN,B1,,,
regulation,NOUN,B1,,,
reject,VERB,B1,,,
relate,VERB,B1,,,
relation,NOUN,B1,,,Relations with other people
relationship,NOUN,B1,,,Relations with other people
relative,ADJ,B1,,,
relative,NOUN,B1,Family life,,Personal identification
relatively,ADV,B1,,,
relaxing,ADJ,B1,,,
release,VERB,B1,,,
reliable,ADJ,B1,,,
religion,NOUN,B1,Nationalities and countries,,Personal identification
religious,ADJ,B1,,,
rely,VERB,B1,,,
remainder,NOUN,B1,,,
remark,VERB,B1,,,
remarkable,ADJ,B1,,,
remedy,NOUN,B1,Travel and services vocab,,
remembrance,NOUN,B1,,,
remote control,NOUN,B1,,,
remove,VERB,B1,,,
renew,VERB,B1,,,
repay,VERB,B1,,,
repeatedly,ADV,B1,,,
reply,VERB,B1,,,
report,VERB,B1,,,
representative,NOUN,B1,,,
reproduce,VERB,B1,,,
republic,NOUN,B1,Nationalities and countries,,
reputation,NOUN,B1,,,
request,VERB,B1,,,
require,VERB,B1,,,
requirement,NOUN,B1,,,
rescue,NOUN,B1,"News, lifestyles and current affairs",,Relations with other people
rescue,VERB,B1,,,
researcher,NOUN,B1,Work and jobs,,Personal identification
resemble,VERB,B1,,,
reservation,NOUN,B1,,,Travel
reserve,NOUN,B1,,,
reserve,VERB,B1,,,
resident,ADJ,B1,,,
residential,ADJ,B1,,,
resist,VERB,B1,,,
resolve,VERB,B1,,,
resort,NOUN,B1,Holidays,,Travel
resource,NOUN,B1,,,
respect,NOUN,B1,,,Relations with other people
respect,VERB,B1,,,
respectable,ADJ,B1,,,
respond,VERB,B1,,,
responsibility,NOUN,B1,,,
responsible,ADJ,B1,,,
rest,NOUN,B1,Hobbies and pastimes,,"Free time, entertainment"
rest,VERB,B1,,,
restore,VERB,B1,,,
restrict,VERB,B1,,,
result,VERB,B1,,,
retail,NOUN,B1,,,
retain,VERB,B1,,,
retell,VERB,B1,,,
retrospect,NOUN,B1,,,
reunification,NOUN,B1,,,
reunify,VERB,B1,,,
revise,VERB,B1,,,
revision,NOUN,B1,,,
reward,NOUN,B1,Work and jobs,,
rewrite,VERB,B1,,,
rid,VERB,B1,,,
riddle,VERB,B1,,,
ridiculous,ADJ,B1,,,
ripe,ADJ,B1,,,
rise,NOUN,B1,,,
rise,VERB,B1,,,
risk,NOUN,B1,,,
roadside,NOUN,B1,"Things in the town, shops and shopping",,"House and home, environment"
robot,NOUN,B1,Scientific development,,
rolling,ADJ,B1,,,
room,VERB,B1,,,
rotten,ADJ,B1,,,
rough,ADJ,B1,,,
round,ADJ,B1,,,
round,NOUN,B1,,,
routine,NOUN,B1,,,
rubber,NOUN,B1,,,
rubbish,NOUN,B1,,,
rudely,ADV,B1,,,
ruin,NOUN,B1,,,"House and home, environment"
runaway,NOUN,B1,"News, lifestyles and current affairs",,"House and home, environment"
runway,NOUN,B1,Ways of travelling,,Travel
rush,VERB,B1,,,
sacred,ADJ,B1,,,
sadness,NOUN,B1,,,
safari,NOUN,B1,Travel and services vocab,,"Free time, entertainment"
safeguard,NOUN,B1,,,
safely,ADV,B1,,,
safety,NOUN,B1,,,
salesman,NOUN,B1,Work and jobs,,Personal identification
salmon,NOUN,B1,Food and drink,,Food and drink
sand,NOUN,B1,,,
sandal,NOUN,B1,Clothes,,Shopping
satellite,NOUN,B1,"News, lifestyles and current affairs",,
satisfaction,NOUN,B1,,,
satisfied,ADJ,B1,,,
saucepan,NOUN,B1,Objects and rooms,,Shopping
saucer,NOUN,B1,Objects and rooms,,Shopping
scan,NOUN,B1,,,
scare,VERB,B1,,,
scared,ADJ,B1,,,
scary,ADJ,B1,,,
scatter,VERB,B1,,,
scenic,ADJ,B1,,,
scholar,NOUN,B1,Education,Work and jobs,Education
scholarship,NOUN,B1,Education,,Education
schoolmate,NOUN,B1,Education,,Relations with other people
schoolteacher,NOUN,B1,Education,Work and jobs,Personal identification
science fiction,NOUN,B1,Books and literature,,"Free time, entertainment"
scold,VERB,B1,,,
scope,NOUN,B1,,,
score,NOUN,B1,Education,,
score,VERB,B1,,,
scratch,NOUN,B1,,,
scream,VERB,B1,,,
sculpture,NOUN,B1,Arts,,"Free time, entertainment"
search,VERB,B1,,,
season,NOUN,B1,,,
seawater,NOUN,B1,,,
seaweed,NOUN,B1,Food and drink,,Food and drink
second,ADV,B1,,,
secondary school,NOUN,B1,Education,,Education
second-hand,ADJ,B1,,,
second-hand,ADV,B1,,,
secret,ADJ,B1,,,
secretly,ADV,B1,,,
secure,ADJ,B1,,,
security,NOUN,B1,,,Services
seize,VERB,B1,,,
select,ADJ,B1,,,
selection,NOUN,B1,,,
selfish,ADJ,B1,,,
self-service,ADJ,B1,,,
sensation,NOUN,B1,,,
separation,NOUN,B1,,,
sequence,NOUN,B1,,,
series,NOUN,B1,,,
serious,ADJ,B1,,,
server,NOUN,B1,,,
service,NOUN,B1,Travel and services vocab,,Services
service,VERB,B1,,,
session,NOUN,B1,,,
setting,NOUN,B1,,,
settle,VERB,B1,,,
settlement,NOUN,B1,Nationalities and countries,,
settler,NOUN,B1,,,
severe,ADJ,B1,,,
severely,ADV,B1,,,
sex,NOUN,B1,,,
shadow,VERB,B1,,,
shadowy,ADJ,B1,,,
shake,VERB,B1,,,
shallow,ADJ,B1,,,
shame,NOUN,B1,,,
shameful,ADJ,B1,,,
shape,VERB,B1,,,
sharp,ADJ,B1,,,
shave,VERB,B1,,,
sheer,ADJ,B1,,,
sheet,NOUN,B1,Objects and rooms,,
shelter,NOUN,B1,"Things in the town, shops and shopping",,"House and home, environment"
sheriff,NOUN,B1,Work and jobs,"News, lifestyles and current affairs",Personal identification
shift,VERB,B1,,,
shiny,ADJ,B1,,,
ship,VERB,B1,,,
shiver,VERB,B1,,,
shocked,ADJ,B1,,,
shocking,ADJ,B1,,,
shop,VERB,B1,,,
shopper,NOUN,B1,Shopping,,Shopping
shortage,NOUN,B1,"News, lifestyles and current affairs",,
shortly,ADV,B1,,,
shout,VERB,B1,,,
shrimp,NOUN,B1,,,
shut,ADJ,B1,,,
sickness,NOUN,B1,Travel and services vocab,,Health and body care
sidewalk,NOUN,B1,,,
sigh,NOUN,B1,,,
sign,VERB,B1,,,
signal,NOUN,B1,,,
signature,NOUN,B1,,,
significance,NOUN,B1,,,
signpost,NOUN,B1,,,
silent,ADJ,B1,,,
silk,NOUN,B1,Clothes,,Shopping
similarity,NOUN,B1,,,
similarly,ADV,B1,,,
simplify,VERB,B1,,,
simultaneously,ADV,B1,,,
since,conjunction,B1,,,
single,NOUN,B1,Family life,,Personal identification
sink,VERB,B1,,,
skate,VERB,B1,,,
skeleton,NOUN,B1,,,Health and body care
ski,VERB,B1,,,
skin,NOUN,B1,,,Health and body care
skyscraper,NOUN,B1,"Things in the town, shops and shopping",,"House and home, environment"
slavery,NOUN,B1,"News, lifestyles and current affairs",,Relations with other people
sleep,NOUN,B1,,,
sleeve,NOUN,B1,Clothes,,Shopping
slight,NOUN,B1,,,
slightly,ADV,B1,,,
slip,NOUN,B1,,,
slip,VERB,B1,,,
slogan,NOUN,B1,"News, lifestyles and current affairs",,
slope,NOUN,B1,"Things in the town, shops and shopping",,"House and home, environment"
slot,NOUN,B1,,,
slow,ADV,B1,,,
slow,VERB,B1,,,
smell,VERB,B1,,,
smile,VERB,B1,,,
smoker,NOUN,B1,Hobbies and pastimes,,Personal identification
sneeze,NOUN,B1,,,
snowboard,NOUN,B1,Leisure activities,,"Free time, entertainment"
snowstorm,NOUN,B1,Media,,Weather
soap opera,NOUN,B1,Hobbies and pastimes,Media,"Free time, entertainment"
social networking,NOUN,B1,Hobbies and pastimes,,"Free time, entertainment"
socially,ADV,B1,,,
soil,VERB,B1,,,
solid,ADJ,B1,,,
somehow,ADV,B1,,,
someplace,ADV,B1,,,
sometime,ADV,B1,,,
sometimes,ADV,B1,,,
soothe,VERB,B1,,,
sophomore,NOUN,B1,Education,,Education
sore,ADJ,B1,,,
sorrow,NOUN,B1,,,
sort,NOUN,B1,,,
soul,NOUN,B1,,,
sour,ADJ,B1,,,
southeast,ADJ,B1,,,
southeast,NOUN,B1,,,
southern,ADJ,B1,,,
southwest,ADJ,B1,,,
southwest,NOUN,B1,,,
souvenir,NOUN,B1,Travel and services vocab,,Travel
sparkle,NOUN,B1,,,
specialist,NOUN,B1,Work and jobs,,Personal identification
specialize/specialise,VERB,B1,,,
specially,ADV,B1,,,
spectacular,ADJ,B1,,,
spectator,NOUN,B1,Hobbies and pastimes,,
speed,VERB,B1,,,
spelling,NOUN,B1,Education,,Education
sphere,NOUN,B1,,,
spice,NOUN,B1,Food and drink,,Food and drink
spicy,ADJ,B1,,,
spider,NOUN,B1,,,
spinach,NOUN,B1,Food and drink,,Food and drink
spiral,ADJ,B1,,,
spirit,NOUN,B1,,,
spiritual,ADJ,B1,,,
split,NOUN,B1,,,
spoil,VERB,B1,,,
sponge,NOUN,B1,,,
sponsor,NOUN,B1,Work and jobs,,Personal identification
sports,ADJ,B1,,,
sportsmanship,NOUN,B1,,,"Free time, entertainment"
stable,ADJ,B1,,,
stall,NOUN,B1,"Things in the town, shops and shopping",,Places
standard,NOUN,B1,,,
star,VERB,B1,,,
stare,VERB,B1,,,
status,NOUN,B1,Work and jobs,,
stay,NOUN,B1,Travel and services vocab,,Travel
steadily,ADV,B1,,,
steady,ADJ,B1,,,
steam,NOUN,B1,,,
steel,NOUN,B1,,,
steep,ADJ,B1,,,
stem,VERB,B1,,,
stick,VERB,B1,,,
sticker,NOUN,B1,,,
sticky,ADJ,B1,,,
stir,VERB,B1,,,
storage,NOUN,B1,,,
stormy,ADJ,B1,,,
storyteller,NOUN,B1,Work and jobs,,Personal identification
strain,NOUN,B1,,,
strangely,ADV,B1,,,
strategic,ADJ,B1,,,
straw,NOUN,B1,,,
strawberry,NOUN,B1,Food and drink,,Food and drink
stream,NOUN,B1,,,
stream,VERB,B1,,,
strengthen,VERB,B1,,,
stress,NOUN,B1,,,Health and body care
stressed,ADJ,B1,,,
stressful,ADJ,B1,,,
stretch,VERB,B1,,,
stricken,ADJ,B1,,,
strike,VERB,B1,,,
strip,NOUN,B1,,,
stripe,NOUN,B1,,,
struggle,NOUN,B1,,,
stubborn,ADJ,B1,,,
stuck,ADJ,B1,,,
studio,NOUN,B1,"Things in the town, shops and shopping",,Places
stuffed,ADJ,B1,,,
stumble,VERB,B1,,,
stun,VERB,B1,,,
stunning,ADJ,B1,,,
stupid,ADJ,B1,,,
stylish,ADJ,B1,,,
subconscious,ADJ,B1,,,
submarine,NOUN,B1,"News, lifestyles and current affairs",,
substantial,ADJ,B1,,,
substitute,NOUN,B1,,,
suddenly,ADV,B1,,,
suffer,VERB,B1,,,
sufficient,ADJ,B1,,,
suffix,NOUN,B1,Education,,
suicide,NOUN,B1,"News, lifestyles and current affairs",,
summarize/summarise,VERB,B1,,,
summit,NOUN,B1,,,
sunbathe,VERB,B1,,,
sundial,NOUN,B1,,,
sunrise,NOUN,B1,,,Weather
sunset,NOUN,B1,,,Weather
superior,ADJ,B1,,,
superstition,NOUN,B1,,,
supply,NOUN,B1,Work and jobs,,
support,VERB,B1,,,
supporter,NOUN,B1,,,
supportive,ADJ,B1,,,
suppose,VERB,B1,,,
supposedly,ADV,B1,,,
surely,ADV,B1,,,
surface,NOUN,B1,,,
surgeon,NOUN,B1,Travel and services vocab,Work and jobs,
surgery,NOUN,B1,Travel and services vocab,,
surprise,VERB,B1,,,
surprisingly,ADV,B1,,,
surround,VERB,B1,,,
surrounding,ADJ,B1,,,
survival,NOUN,B1,,,
survivor,NOUN,B1,"News, lifestyles and current affairs",,Personal identification
suspect,NOUN,B1,"News, lifestyles and current affairs",,
suspicion,NOUN,B1,"News, lifestyles and current affairs",,
swarm,NOUN,B1,,,
swear,VERB,B1,,,
sweat,NOUN,B1,,,Health and body care
sweatshirt,NOUN,B1,Clothes,,Shopping
swell,VERB,B1,,,
swimmer,NOUN,B1,Leisure activities,Work and jobs,Personal identification
switch,NOUN,B1,,,
switch,VERB,B1,,,
swollen,ADJ,B1,,,
sword,NOUN,B1,,,
sympathy,NOUN,B1,,,
symptom,NOUN,B1,,,
syndrome,NOUN,B1,Travel and services vocab,,Health and body care
systematic,ADJ,B1,,,
tablet,NOUN,B1,Objects and rooms,,Shopping
take,NOUN,B1,,,
takeaway,NOUN,B1,,,
takeoff/take-off,NOUN,B1,Travel and services vocab,,Travel
tale,NOUN,B1,Books and literature,,"Free time, entertainment"
talented,ADJ,B1,,,
talk,NOUN,B1,,,
talkative,ADJ,B1,,,
tank,NOUN,B1,,,
tape,VERB,B1,,,
taste,NOUN,B1,Food and drink,,Food and drink
taste,VERB,B1,,,
tasteless,ADJ,B1,,,
tasty,ADJ,B1,,,
tax,NOUN,B1,Shopping,,Shopping
teaching,NOUN,B1,Education,,Education
teammate,NOUN,B1,,,
teamwork,NOUN,B1,,,
tear,VERB,B1,,,
tease,NOUN,B1,,,
technique,NOUN,B1,,,Education
technological,ADJ,B1,,,
teen,NOUN,B1,Personal information,,Personal identification
telecommunications,NOUN,B1,Media,Technical and legal language,Services
telegram,NOUN,B1,Media,,Services
teller,NOUN,B1,Work and jobs,,Personal identification
temper,NOUN,B1,,,
temporary,ADJ,B1,,,
tempt,VERB,B1,,,
tend,VERB,B1,,,
tendency,NOUN,B1,,,
tense,ADJ,B1,,,
tense,NOUN,B1,,,
tension,NOUN,B1,,,
tent,NOUN,B1,Travel and services vocab,,Travel
term,NOUN,B1,,,
terminal,NOUN,B1,"Things in the town, shops and shopping",,
terribly,ADV,B1,,,
terrific,ADJ,B1,,,
terrified,ADJ,B1,,,
terror,NOUN,B1,,,
terrorism,NOUN,B1,"News, lifestyles and current affairs",,
terrorist,NOUN,B1,"News, lifestyles and current affairs",,Personal identification
thankful,ADJ,B1,,,
theft,NOUN,B1,"News, lifestyles and current affairs",,Personal identification
theory,NOUN,B1,Education,,
thirst,VERB,B1,,,
thorough,ADJ,B1,,,
threat,NOUN,B1,"News, lifestyles and current affairs",,
threatening,ADJ,B1,,,
thriller,NOUN,B1,Books and literature,,"Free time, entertainment"
through,ADV,B1,,,
throughout,SCONJ,B1,,,
thumb,NOUN,B1,,,Health and body care
thump,VERB,B1,,,
thunder,NOUN,B1,Media,,Weather
thunderous,ADJ,B1,,,
thus,ADV,B1,,,
tick,NOUN,B1,,,
tick,VERB,B1,,,
tide,NOUN,B1,Media,,
tie,VERB,B1,,,
tighten,VERB,B1,,,
tightly,ADV,B1,,,
tile,NOUN,B1,,,
till,conjunction,B1,,,
timely,ADJ,B1,,,
tin,NOUN,B1,,,
tiny,ADJ,B1,,,
tire,VERB,B1,,,
tiring,ADJ,B1,,,
tissue,NOUN,B1,Objects and rooms,,Shopping
tobacco,NOUN,B1,,,
tongue,NOUN,B1,,,Health and body care
toothpaste,NOUN,B1,Objects and rooms,,Shopping
top,ADJ,B1,,,
tornado,NOUN,B1,,,Weather
toss,VERB,B1,,,
total,ADJ,B1,,,
total,NOUN,B1,,,
totally,ADV,B1,,,
touch,VERB,B1,,,
tour,VERB,B1,,,
tourism,NOUN,B1,Travel and services vocab,,Travel
tournament,NOUN,B1,,,
trace,NOUN,B1,,,
tracksuit,NOUN,B1,,,
traditionally,ADV,B1,,,
traffic jam,NOUN,B1,Travel and services vocab,,Travel
tragedy,NOUN,B1,Books and literature,,"Free time, entertainment"
tragic,ADJ,B1,,,
trail,NOUN,B1,,,
transfer,VERB,B1,,,
transform,VERB,B1,,,
transformation,NOUN,B1,,,
transitional,ADJ,B1,,,
translate,VERB,B1,,,
transport,NOUN,B1,,,Travel
transportation,NOUN,B1,Work and jobs,,Travel
trash,NOUN,B1,,,
travel agent,NOUN,B1,"Things in the town, shops and shopping",Travel and services vocab,Services
treat,NOUN,B1,,,
treatment,NOUN,B1,,,
tremble,VERB,B1,,,
tremendous,ADJ,B1,,,
trend,NOUN,B1,,,
trigger,NOUN,B1,,,
trim,NOUN,B1,,,
triumph,NOUN,B1,,,
tropical,ADJ,B1,,,
trouble,VERB,B1,,,
trumpet,NOUN,B1,,,
trustworthy,ADJ,B1,,,
tumble,VERB,B1,,,
tuna,NOUN,B1,Food and drink,,Food and drink
turbulence,NOUN,B1,,,
turning,NOUN,B1,,,
turtle,NOUN,B1,,,
twin,NOUN,B1,Family life,,Personal identification
twist,NOUN,B1,,,
twist,VERB,B1,,,
type,VERB,B1,,,
typical,ADJ,B1,,,
typically,ADV,B1,,,
unable,ADJ,B1,,,
unafraid,ADJ,B1,,,
unbelievable,ADJ,B1,,,
uncertainty,NOUN,B1,,,
unclear,ADJ,B1,,,
uncontrollable,ADJ,B1,,,
uncover,VERB,B1,,,
underage,ADJ,B1,,,
undergo,VERB,B1,,,
underline,VERB,B1,,,
underneath,SCONJ,B1,,,
underpants,NOUN,B1,Clothes,,Shopping
undo,VERB,B1,,,
undress,VERB,B1,,,
unemployed,ADJ,B1,,,
unemployment,NOUN,B1,Work and jobs,,Daily life
unexpected,ADJ,B1,,,
unexpectedly,ADV,B1,,,
unfairly,ADV,B1,,,
unfit,ADJ,B1,,,
unfold,VERB,B1,,,
unfortunate,ADJ,B1,,,
unfriendly,ADJ,B1,,,
unheard,ADJ,B1,,,
unify,VERB,B1,,,
uninterested,ADJ,B1,,,
uninteresting,ADJ,B1,,,
union,NOUN,B1,,,
unique,ADJ,B1,,,
unite,VERB,B1,,,
universe,NOUN,B1,,,
unless,conjunction,B1,,,
unlikely,ADJ,B1,,,
unlucky,ADJ,B1,,,
unpack,VERB,B1,,,
unpredictable,ADJ,B1,,,
unrelated,ADJ,B1,,,
untidy,ADJ,B1,,,
until,conjunction,B1,,,
unusually,ADV,B1,,,
unwanted,ADJ,B1,,,
unwell,ADJ,B1,,,
update,VERB,B1,,,
uplifted,ADJ,B1,,,
upload,VERB,B1,,,
upper,ADJ,B1,,,
upstairs,ADJ,B1,,,
upstairs,NOUN,B1,Objects and rooms,,"House and home, environment"
up-to-date,ADJ,B1,,,
upward,ADJ,B1,,,
urge,NOUN,B1,,,
urgent,ADJ,B1,,,
usage,NOUN,B1,,,
used to,AUX,B1,,,
useless,ADJ,B1,,,
vacancy,NOUN,B1,,,
vague,ADJ,B1,,,
vain,ADJ,B1,,,
valuable,ADJ,B1,,,
van,NOUN,B1,Ways of travelling,,Travel
variety,NOUN,B1,,,
various,ADJ,B1,,,
vary,VERB,B1,,,
vast,ADJ,B1,,,
vegetarian,ADJ,B1,,,
vegetarian,NOUN,B1,Personal information,,Personal identification
vehicle,NOUN,B1,Ways of travelling,,Travel
vein,NOUN,B1,,,
vessel,NOUN,B1,Objects and rooms,,"House and home, environment"
vet,NOUN,B1,Work and jobs,,Personal identification
via,SCONJ,B1,,,
vice,ADJ,B1,,,
vice president,NOUN,B1,,,
victim,NOUN,B1,"News, lifestyles and current affairs",,Relations with other people
victory,NOUN,B1,,,Relations with other people
video clip,NOUN,B1,Media,,"Free time, entertainment"
view,VERB,B1,,,
viewpoint,NOUN,B1,,,
violence,NOUN,B1,"News, lifestyles and current affairs",,Relations with other people
violently,ADV,B1,,,
virtual,ADJ,B1,,,
virus,NOUN,B1,Travel and services vocab,,Health and body care
visa,NOUN,B1,Travel and services vocab,,Travel
visible,ADJ,B1,,,
vision,NOUN,B1,,,
visual,ADJ,B1,,,
visually,ADV,B1,,,
vivid,ADJ,B1,,,
vividly,ADV,B1,,,
volcano,NOUN,B1,,,"House and home, environment"
volume,NOUN,B1,Books and literature,,
volunteer,VERB,B1,,,
vote,VERB,B1,,,
vowel,NOUN,B1,,,
voyage,NOUN,B1,Travel and services vocab,,Travel
wagon/waggon,NOUN,B1,Ways of travelling,,Travel
wake,VERB,B1,,,
ward,NOUN,B1,Nationalities and countries,,
wardrobe,NOUN,B1,Clothes,,Shopping
warm,VERB,B1,,,
warmly,ADV,B1,,,
warmth,NOUN,B1,,,Weather
warn,VERB,B1,,,
warning,NOUN,B1,,,
warranty,NOUN,B1,,,
warrior,NOUN,B1,,,
washbowl,NOUN,B1,Objects and rooms,,"House and home, environment"
waste,ADJ,B1,,,
waste,NOUN,B1,,,
waste,VERB,B1,,,
wasteful,ADJ,B1,,,
waterfall,NOUN,B1,,,
wave,VERB,B1,,,
wax,NOUN,B1,,,
wax,VERB,B1,,,
weakness,NOUN,B1,,,
weapon,NOUN,B1,"News, lifestyles and current affairs",,Relations with other people
weather forecast,NOUN,B1,Media,,Weather
webcam,NOUN,B1,Media,,"Free time, entertainment"
weird,ADJ,B1,,,
welcome,ADJ,B1,,,
well-dressed,ADJ,B1,,,
westward/westwards,ADV,B1,,,
wetland,NOUN,B1,,,
whale,NOUN,B1,,,
whatever,PRON,B1,,,
whenever,ADV,B1,,,
whenever,conjunction,B1,,,
wherever,conjunction,B1,,,
whether,conjunction,B1,,,
whichever,DET,B1,,,
while,NOUN,B1,,,
whisper,NOUN,B1,,,
whistle,NOUN,B1,,,
whoever,PRON,B1,,,
whole,NOUN,B1,,,
widespread,ADJ,B1,,,
wildlife,NOUN,B1,,,
wildly,ADV,B1,,,
willingness,NOUN,B1,,,
windscreen,NOUN,B1,Media,,"Free time, entertainment"
windsurfing,NOUN,B1,Leisure activities,,"Free time, entertainment"
wing,NOUN,B1,,,
wire,NOUN,B1,Objects and rooms,,
wither,VERB,B1,,,
witness,VERB,B1,,,
